TI-AFEXXXX,,2/16/2022,
GRE-DC_Time,GRE-DC_Value,GRE-AMB_Time,GRE-AMB_Value
42.578125,-0.418153381,42.578125,-0.116774368
42.58789063,-0.418045807,42.58789063,-0.114447212
42.59765625,-0.418294716,42.59765625,-0.11252346
42.60742188,-0.418174553,42.60742188,-0.111161041
42.6171875,-0.418201447,42.6171875,-0.110133362
42.62695313,-0.418173981,42.62695313,-0.107926941
42.63671875,-0.41811676,42.63671875,-0.106124496
42.64648438,-0.417973137,42.64648438,-0.103284645
42.65625,-0.418239784,42.65625,-0.101160049
42.66601563,-0.418160248,42.66601563,-0.098684692
42.67578125,-0.417956543,42.67578125,-0.096684837
42.68554688,-0.417977142,42.68554688,-0.096112633
42.6953125,-0.418001747,42.6953125,-0.093229866
42.70507813,-0.418009758,42.70507813,-0.090348244
42.71484375,-0.417887878,42.71484375,-0.089180946
42.72460938,-0.417873001,42.72460938,-0.086838913
42.734375,-0.417918777,42.734375,-0.084438515
42.74414063,-0.417975998,42.74414063,-0.083568764
42.75390625,-0.417878151,42.75390625,-0.081359482
42.76367188,-0.417889023,42.76367188,-0.080345535
42.7734375,-0.417823792,42.7734375,-0.079773903
42.78320313,-0.417780876,42.78320313,-0.078132248
42.79296875,-0.41783123,42.79296875,-0.078282166
42.80273438,-0.417731667,42.80273438,-0.07573185
42.8125,-0.417869568,42.8125,-0.074798012
42.82226563,-0.417591476,42.82226563,-0.074269867
42.83203125,-0.417859268,42.83203125,-0.073321152
42.84179688,-0.417819214,42.84179688,-0.072303772
42.8515625,-0.417737389,42.8515625,-0.071120453
42.86132813,-0.417855835,42.86132813,-0.070044708
42.87109375,-0.417625237,42.87109375,-0.06924305
42.88085938,-0.417705917,42.88085938,-0.069100571
42.890625,-0.417955971,42.890625,-0.067926979
42.90039063,-0.417628098,42.90039063,-0.066922188
42.91015625,-0.417735672,42.91015625,-0.066407776
42.91992188,-0.417640114,42.91992188,-0.066550255
42.9296875,-0.41778717,42.9296875,-0.066360283
42.93945313,-0.417620659,42.93945313,-0.066114807
42.94921875,-0.41779747,42.94921875,-0.066244698
42.95898438,-0.417642403,42.95898438,-0.066109657
42.96875,-0.417655563,42.96875,-0.065727425
42.97851563,-0.41775341,42.97851563,-0.065594673
42.98828125,-0.417647552,42.98828125,-0.06684494
42.99804688,-0.417852402,42.99804688,-0.066816902
43.0078125,-0.417751694,43.0078125,-0.067438316
43.01757813,-0.417796326,43.01757813,-0.068317223
43.02734375,-0.417613792,43.02734375,-0.068322372
43.03710938,-0.417703056,43.03710938,-0.067916107
43.046875,-0.417922211,43.046875,-0.069660759
43.05664063,-0.417772293,43.05664063,-0.069259644
43.06640625,-0.417833519,43.06640625,-0.070190048
43.07617188,-0.417614365,43.07617188,-0.071751022
43.0859375,-0.417888451,43.0859375,-0.071781349
43.09570313,-0.417834091,43.09570313,-0.073335457
43.10546875,-0.417763138,43.10546875,-0.07519455
43.11523438,-0.417788315,43.11523438,-0.0751688
43.125,-0.417844963,43.125,-0.076028252
43.13476563,-0.417910767,43.13476563,-0.076776123
43.14453125,-0.418021774,43.14453125,-0.07935276
43.15429688,-0.417889023,43.15429688,-0.07993412
43.1640625,-0.417711639,43.1640625,-0.080211639
43.17382813,-0.417970848,43.17382813,-0.081509399
43.18359375,-0.417527962,43.18359375,-0.08232708
43.19335938,-0.417811203,43.19335938,-0.084774971
43.203125,-0.418044662,43.203125,-0.086367416
43.21289063,-0.417827797,43.21289063,-0.08577404
43.22265625,-0.417755127,43.22265625,-0.087923241
43.23242188,-0.417954826,43.23242188,-0.088049126
43.2421875,-0.417903328,43.2421875,-0.089598083
43.25195313,-0.417993736,43.25195313,-0.091112137
43.26171875,-0.417786026,43.26171875,-0.094163704
43.27148438,-0.417727661,43.27148438,-0.095259476
43.28125,-0.418075562,43.28125,-0.095122147
43.29101563,-0.417923355,43.29101563,-0.098206902
43.30078125,-0.41783123,43.30078125,-0.099525833
43.31054688,-0.417972565,43.31054688,-0.101593781
43.3203125,-0.418043518,43.3203125,-0.103162766
43.33007813,-0.418188858,43.33007813,-0.105123138
43.33984375,-0.417969704,43.33984375,-0.10664463
43.34960938,-0.418266678,43.34960938,-0.108442497
43.359375,-0.418101311,43.359375,-0.112135506
43.36914063,-0.418171692,43.36914063,-0.113067627
43.37890625,-0.418112183,43.37890625,-0.115445137
43.38867188,-0.418148804,43.38867188,-0.117288208
43.3984375,-0.41821003,43.3984375,-0.119754982
43.40820313,-0.418136215,43.40820313,-0.122289848
43.41796875,-0.418211746,43.41796875,-0.125133133
43.42773438,-0.418326759,43.42773438,-0.126648331
43.4375,-0.418396568,43.4375,-0.130483818
43.44726563,-0.418439484,43.44726563,-0.131300354
43.45703125,-0.41841774,43.45703125,-0.135266876
43.46679688,-0.41833477,43.46679688,-0.137829208
43.4765625,-0.418343925,43.4765625,-0.138952446
43.48632813,-0.418404579,43.48632813,-0.141462135
43.49609375,-0.418551636,43.49609375,-0.143290329
43.50585938,-0.418453789,43.50585938,-0.143797874
43.515625,-0.418264389,43.515625,-0.144716835
43.52539063,-0.418620872,43.52539063,-0.144941139
43.53515625,-0.418611717,43.53515625,-0.145295334
43.54492188,-0.418650055,43.54492188,-0.144303131
43.5546875,-0.418540192,43.5546875,-0.144277382
43.56445313,-0.41854248,43.56445313,-0.143039131
43.57421875,-0.418355942,43.57421875,-0.142370796
43.58398438,-0.418361092,43.58398438,-0.140036774
43.59375,-0.418326759,43.59375,-0.139025116
43.60351563,-0.418297577,43.60351563,-0.135397339
43.61328125,-0.418479538,43.61328125,-0.135824203
43.62304688,-0.418017769,43.62304688,-0.133159447
43.6328125,-0.418413162,43.6328125,-0.132381248
43.64257813,-0.418547058,43.64257813,-0.130431747
43.65234375,-0.418096733,43.65234375,-0.130286407
43.66210938,-0.418258095,43.66210938,-0.126845741
43.671875,-0.41830101,43.671875,-0.125629234
43.68164063,-0.418202019,43.68164063,-0.124965477
43.69140625,-0.418354797,43.69140625,-0.122706985
43.70117188,-0.418096733,43.70117188,-0.120804977
43.7109375,-0.418152809,43.7109375,-0.119630814
43.72070313,-0.418045807,43.72070313,-0.118062973
43.73046875,-0.418235207,43.73046875,-0.11651001
43.74023438,-0.418159676,43.74023438,-0.114806557
43.75,-0.417917633,43.75,-0.115246582
43.75976563,-0.418022346,43.75976563,-0.112981796
43.76953125,-0.418167114,43.76953125,-0.113533974
43.77929688,-0.418092728,43.77929688,-0.113944244
43.7890625,-0.418108749,43.7890625,-0.11237812
43.79882813,-0.418166542,43.79882813,-0.112261391
43.80859375,-0.418152809,43.80859375,-0.111411095
43.81835938,-0.418140221,43.81835938,-0.111723518
43.828125,-0.418018341,43.828125,-0.110523605
43.83789063,-0.418195724,43.83789063,-0.111115265
43.84765625,-0.418187141,43.84765625,-0.110451508
43.85742188,-0.41805439,43.85742188,-0.109767723
43.8671875,-0.418291855,43.8671875,-0.109683609
43.87695313,-0.418141365,43.87695313,-0.109838676
43.88671875,-0.418109894,43.88671875,-0.108796692
43.89648438,-0.418087006,43.89648438,-0.110416603
43.90625,-0.418358803,43.90625,-0.109985733
43.91601563,-0.418053818,43.91601563,-0.111297226
43.92578125,-0.418346214,43.92578125,-0.110525322
43.93554688,-0.418115616,43.93554688,-0.110816574
43.9453125,-0.418128204,43.9453125,-0.111805344
43.95507813,-0.418174553,43.95507813,-0.111736679
43.96484375,-0.418165398,43.96484375,-0.1119524
43.97460938,-0.418140221,43.97460938,-0.112933159
43.984375,-0.418213463,43.984375,-0.112688255
43.99414063,-0.418258667,43.99414063,-0.115076637
44.00390625,-0.418088722,44.00390625,-0.115659142
44.01367188,-0.418159676,44.01367188,-0.115775299
44.0234375,-0.418338776,44.0234375,-0.116788101
44.03320313,-0.417967987,44.03320313,-0.118723869
44.04296875,-0.418191719,44.04296875,-0.11891098
44.05273438,-0.418087006,44.05273438,-0.119538689
44.0625,-0.418177986,44.0625,-0.120684242
44.07226563,-0.418371391,44.07226563,-0.122340775
44.08203125,-0.418039513,44.08203125,-0.124838448
44.09179688,-0.418302155,44.09179688,-0.12450943
44.1015625,-0.418182564,44.1015625,-0.126480103
44.11132813,-0.418263245,44.11132813,-0.127987289
44.12109375,-0.418349075,44.12109375,-0.129068756
44.13085938,-0.418345642,44.13085938,-0.132302284
44.140625,-0.418297577,44.140625,-0.13409729
44.15039063,-0.418644905,44.15039063,-0.135722923
44.16015625,-0.41812706,44.16015625,-0.138048935
44.16992188,-0.418696976,44.16992188,-0.140209007
44.1796875,-0.418476105,44.1796875,-0.141426086
44.18945313,-0.418774223,44.18945313,-0.143844795
44.19921875,-0.41819973,44.19921875,-0.146083832
44.20898438,-0.418405724,44.20898438,-0.14809227
44.21875,-0.418512154,44.21875,-0.150032043
44.22851563,-0.418678665,44.22851563,-0.151852226
44.23828125,-0.418448067,44.23828125,-0.152933693
44.24804688,-0.418603706,44.24804688,-0.155669403
44.2578125,-0.418305588,44.2578125,-0.157613754
44.26757813,-0.418683243,44.26757813,-0.159536362
44.27734375,-0.418638039,44.27734375,-0.160661888
44.28710938,-0.418632889,44.28710938,-0.163270569
44.296875,-0.41858654,44.296875,-0.164530563
44.30664063,-0.418782806,44.30664063,-0.167135811
44.31640625,-0.418702698,44.31640625,-0.169044113
44.32617188,-0.418759918,44.32617188,-0.171059418
44.3359375,-0.418841743,44.3359375,-0.174732971
44.34570313,-0.418806267,44.34570313,-0.174464035
44.35546875,-0.418923569,44.35546875,-0.17607708
44.36523438,-0.418670082,44.36523438,-0.179120636
44.375,-0.418922424,44.375,-0.181497574
44.38476563,-0.418802261,44.38476563,-0.181506729
44.39453125,-0.418957329,44.39453125,-0.184472466
44.40429688,-0.418745613,44.40429688,-0.186034012
44.4140625,-0.418857765,44.4140625,-0.188920212
44.42382813,-0.419017982,44.42382813,-0.190979004
44.43359375,-0.418823433,44.43359375,-0.193464088
44.44335938,-0.418882942,44.44335938,-0.196493912
44.453125,-0.418985367,44.453125,-0.199071693
44.46289063,-0.419091225,44.46289063,-0.202832794
44.47265625,-0.419021416,44.47265625,-0.20365963
44.48242188,-0.418951035,44.48242188,-0.20716095
44.4921875,-0.418914413,44.4921875,-0.207723427
44.50195313,-0.419207382,44.50195313,-0.209028625
44.51171875,-0.419054031,44.51171875,-0.208922195
44.52148438,-0.418920135,44.52148438,-0.209719849
44.53125,-0.41923542,44.53125,-0.208800316
44.54101563,-0.41938076,44.54101563,-0.209954453
44.55078125,-0.419118118,44.55078125,-0.209307861
44.56054688,-0.418977928,44.56054688,-0.208485031
44.5703125,-0.419089508,44.5703125,-0.207309723
44.58007813,-0.419159889,44.58007813,-0.207794952
44.58984375,-0.419093513,44.58984375,-0.206312943
44.59960938,-0.418962479,44.59960938,-0.206549263
44.609375,-0.419026566,44.609375,-0.206422234
44.61914063,-0.419005394,44.61914063,-0.205028343
44.62890625,-0.418892097,44.62890625,-0.205047226
44.63867188,-0.419058037,44.63867188,-0.205032349
44.6484375,-0.419018555,44.6484375,-0.204097366
44.65820313,-0.419001961,44.65820313,-0.203092003
44.66796875,-0.418992805,44.66796875,-0.20226059
44.67773438,-0.41896019,44.67773438,-0.201766205
44.6875,-0.418909264,44.6875,-0.199780083
44.69726563,-0.419077492,44.69726563,-0.201017189
44.70703125,-0.418956757,44.70703125,-0.199562645
44.71679688,-0.41887722,44.71679688,-0.200320816
44.7265625,-0.41902771,44.7265625,-0.199816704
44.73632813,-0.418933296,44.73632813,-0.199483681
44.74609375,-0.418996239,44.74609375,-0.200874138
44.75585938,-0.419027138,44.75585938,-0.20086956
44.765625,-0.418977928,44.765625,-0.2004879
44.77539063,-0.41884861,44.77539063,-0.201296997
44.78515625,-0.419064331,44.78515625,-0.19975605
44.79492188,-0.418987083,44.79492188,-0.202046585
44.8046875,-0.41901741,44.8046875,-0.200444412
44.81445313,-0.418888092,44.81445313,-0.200221825
44.82421875,-0.419142151,44.82421875,-0.19806633
44.83398438,-0.419039726,44.83398438,-0.199422455
44.84375,-0.418866348,44.84375,-0.198600197
44.85351563,-0.419084358,44.85351563,-0.199403572
44.86328125,-0.418972206,44.86328125,-0.198601341
44.87304688,-0.419067192,44.87304688,-0.197449493
44.8828125,-0.418900681,44.8828125,-0.19821167
44.89257813,-0.418886948,44.89257813,-0.199714279
44.90234375,-0.419066048,44.90234375,-0.198604202
44.91210938,-0.418996239,44.91210938,-0.199442482
44.921875,-0.418897247,44.921875,-0.198342705
44.93164063,-0.419104958,44.93164063,-0.201076698
44.94140625,-0.419058609,44.94140625,-0.201486969
44.95117188,-0.418902969,44.95117188,-0.200025558
44.9609375,-0.41903801,44.9609375,-0.201857758
44.97070313,-0.418973923,44.97070313,-0.201898384
44.98046875,-0.419090652,44.98046875,-0.205132484
44.99023438,-0.418865776,44.99023438,-0.204503059
45,-0.418968201,45,-0.204861259
45.00976563,-0.419093513,45.00976563,-0.205515862
45.01953125,-0.419324684,45.01953125,-0.206219673
45.02929688,-0.41928463,45.02929688,-0.207948303
45.0390625,-0.419070053,45.0390625,-0.2087677
45.04882813,-0.419059753,45.04882813,-0.209928131
45.05859375,-0.418969917,45.05859375,-0.210894585
45.06835938,-0.419234848,45.06835938,-0.212052727
45.078125,-0.419292641,45.078125,-0.213316727
45.08789063,-0.419031715,45.08789063,-0.215060806
45.09765625,-0.419182205,45.09765625,-0.215567207
45.10742188,-0.419174767,45.10742188,-0.217552757
45.1171875,-0.419475746,45.1171875,-0.217638588
45.12695313,-0.419082642,45.12695313,-0.219458199
45.13671875,-0.419179916,45.13671875,-0.220194626
45.14648438,-0.418853188,45.14648438,-0.22116909
45.15625,-0.419258308,45.15625,-0.224090767
45.16601563,-0.419170189,45.16601563,-0.224848938
45.17578125,-0.419152451,45.17578125,-0.228430939
45.18554688,-0.419241142,45.18554688,-0.22871933
45.1953125,-0.419355011,45.1953125,-0.230006218
45.20507813,-0.419356728,45.20507813,-0.231221008
45.21484375,-0.41928978,45.21484375,-0.232567406
45.22460938,-0.419382477,45.22460938,-0.234960938
45.234375,-0.419298935,45.234375,-0.236152267
45.24414063,-0.419545555,45.24414063,-0.23869915
45.25390625,-0.41931324,45.25390625,-0.239636993
45.26367188,-0.419503784,45.26367188,-0.2419487
45.2734375,-0.419421959,45.2734375,-0.242538643
45.28320313,-0.419562149,45.28320313,-0.245279503
45.29296875,-0.419283485,45.29296875,-0.248311615
45.30273438,-0.419418526,45.30273438,-0.249109268
45.3125,-0.419640541,45.3125,-0.25221405
45.32226563,-0.419526672,45.32226563,-0.253280067
45.33203125,-0.419488335,45.33203125,-0.25444622
45.34179688,-0.419623375,45.34179688,-0.257770729
45.3515625,-0.41953125,45.3515625,-0.259354019
45.36132813,-0.41958046,45.36132813,-0.260433769
45.37109375,-0.419571877,45.37109375,-0.261838531
45.38085938,-0.419469452,45.38085938,-0.26458683
45.390625,-0.419612503,45.390625,-0.266560364
45.40039063,-0.419670868,45.40039063,-0.269309807
45.41015625,-0.419727516,45.41015625,-0.271275902
45.41992188,-0.419633675,45.41992188,-0.273582458
45.4296875,-0.419516945,45.4296875,-0.275360298
45.43945313,-0.419750404,45.43945313,-0.276725006
45.44921875,-0.419789886,45.44921875,-0.278620148
45.45898438,-0.419699478,45.45898438,-0.281824493
45.46875,-0.419803619,45.46875,-0.283501053
45.47851563,-0.419718933,45.47851563,-0.2852211
45.48828125,-0.419818497,45.48828125,-0.285984421
45.49804688,-0.419646263,45.49804688,-0.287803459
45.5078125,-0.419752121,45.5078125,-0.287952232
45.51757813,-0.420001602,45.51757813,-0.287965965
45.52734375,-0.419655418,45.52734375,-0.287365723
45.53710938,-0.419893456,45.53710938,-0.287532234
45.546875,-0.419841385,45.546875,-0.28598671
45.55664063,-0.419758987,45.55664063,-0.286035347
45.56640625,-0.419940948,45.56640625,-0.283345413
45.57617188,-0.419452858,45.57617188,-0.281953239
45.5859375,-0.419602776,45.5859375,-0.280373383
45.59570313,-0.419760132,45.59570313,-0.278447914
45.60546875,-0.419697762,45.60546875,-0.277338409
45.61523438,-0.419643974,45.61523438,-0.274947739
45.625,-0.419779015,45.625,-0.272229767
45.63476563,-0.419471169,45.63476563,-0.270528603
45.64453125,-0.419741821,45.64453125,-0.269528389
45.65429688,-0.41957531,45.65429688,-0.267058754
45.6640625,-0.419652557,45.6640625,-0.265028
45.67382813,-0.419489479,45.67382813,-0.262683678
45.68359375,-0.419439125,45.68359375,-0.259655571
45.69335938,-0.419618797,45.69335938,-0.257786179
45.703125,-0.419428825,45.703125,-0.255655289
45.71289063,-0.419508934,45.71289063,-0.25240345
45.72265625,-0.419462585,45.72265625,-0.250963211
45.73242188,-0.419467735,45.73242188,-0.249786186
45.7421875,-0.41960392,45.7421875,-0.248026657
45.75195313,-0.41948719,45.75195313,-0.246773529
45.76171875,-0.419378471,45.76171875,-0.245708084
45.77148438,-0.419570732,45.77148438,-0.243847847
45.78125,-0.419404793,45.78125,-0.242777252
45.79101563,-0.419516945,45.79101563,-0.241756439
45.80078125,-0.419466019,45.80078125,-0.240533638
45.81054688,-0.419347,45.81054688,-0.238689423
45.8203125,-0.419395065,45.8203125,-0.237243462
45.83007813,-0.419231987,45.83007813,-0.23548851
45.83984375,-0.41938591,45.83984375,-0.234221649
45.84960938,-0.419304657,45.84960938,-0.234487724
45.859375,-0.419049454,45.859375,-0.232489014
45.86914063,-0.419283485,45.86914063,-0.230914879
45.87890625,-0.419342995,45.87890625,-0.229854584
45.88867188,-0.419347572,45.88867188,-0.229030609
45.8984375,-0.419244576,45.8984375,-0.227957726
45.90820313,-0.419354439,45.90820313,-0.226409912
45.91796875,-0.419207382,45.91796875,-0.225561905
45.92773438,-0.419291496,45.92773438,-0.225087547
45.9375,-0.419083786,45.9375,-0.224436951
45.94726563,-0.41911869,45.94726563,-0.223357201
45.95703125,-0.419175911,45.95703125,-0.223163795
45.96679688,-0.419269753,45.96679688,-0.222121239
45.9765625,-0.419002533,45.9765625,-0.2222826
45.98632813,-0.41920681,45.98632813,-0.221269226
45.99609375,-0.419162178,45.99609375,-0.220149994
46.00585938,-0.419177055,46.00585938,-0.219639015
46.015625,-0.419309235,46.015625,-0.219681931
46.02539063,-0.419179916,46.02539063,-0.21945591
46.03515625,-0.419072914,46.03515625,-0.218276024
46.04492188,-0.41897049,46.04492188,-0.219336891
46.0546875,-0.419084358,46.0546875,-0.219400978
46.06445313,-0.418904114,46.06445313,-0.218725204
46.07421875,-0.419193077,46.07421875,-0.219181824
46.08398438,-0.419187355,46.08398438,-0.221210861
46.09375,-0.419107246,46.09375,-0.220010376
46.10351563,-0.419190788,46.10351563,-0.220230675
46.11328125,-0.41911869,46.11328125,-0.221586227
46.12304688,-0.419036293,46.12304688,-0.221075821
46.1328125,-0.419367027,46.1328125,-0.2217659
46.14257813,-0.419189072,46.14257813,-0.222942352
46.15234375,-0.419141006,46.15234375,-0.223912811
46.16210938,-0.41931324,46.16210938,-0.224109077
46.171875,-0.419195938,46.171875,-0.225360489
46.18164063,-0.419271469,46.18164063,-0.225374794
46.19140625,-0.419209099,46.19140625,-0.225816536
46.20117188,-0.419275475,46.20117188,-0.228723335
46.2109375,-0.419125557,46.2109375,-0.228521919
46.22070313,-0.41924057,46.22070313,-0.229973602
46.23046875,-0.419314384,46.23046875,-0.231011581
46.24023438,-0.419330978,46.24023438,-0.232987404
46.25,-0.419172478,46.25,-0.232367706
46.25976563,-0.419417381,46.25976563,-0.23475666
46.26953125,-0.419192505,46.26953125,-0.237554741
46.27929688,-0.419429398,46.27929688,-0.237742424
46.2890625,-0.419335556,46.2890625,-0.238653946
