,1/13/2021
Timestamp,cbt [mC]
1610632254,36739
1610632255,36739
1610632256,36739
1610632257,36739
1610632258,36739
1610632259,36739
1610632260,36739
1610632261,36739
1610632262,36739
1610632263,36739
1610632264,36739
1610632265,36739
1610632266,36739
1610632267,36739
1610632268,36739
1610632269,36739
1610632270,36739
1610632271,36739
1610632272,36739
1610632273,36739
1610632274,36739
1610632275,36739
1610632276,36739
1610632277,36739
1610632278,36739
1610632279,36739
1610632280,36739
1610632281,36739
1610632282,36739
1610632283,36739
1610632284,36739
1610632285,36739
1610632286,36739
1610632287,36739
1610632288,36739
1610632289,36739
1610632290,36739
1610632291,36739
1610632292,36739
1610632293,36739
1610632294,36739
1610632295,36739
1610632296,36739
1610632297,36739
1610632298,36739
1610632299,36739
1610632300,36739
1610632301,36739
1610632302,36739
1610632303,36739
1610632304,36739
1610632305,36739
1610632306,36739
1610632307,36739
1610632308,36739
1610632309,36739
1610632310,36739
1610632311,36739
1610632312,36739
1610632313,36739
1610632314,36739
1610632315,36739
1610632316,36739
1610632317,36739
1610632318,36739
1610632319,36739
1610632320,36739
1610632321,36739
1610632322,36739
1610632323,36739
1610632324,36739
1610632325,36739
1610632326,36739
1610632327,36739
1610632328,36739
1610632329,36739
1610632330,36739
1610632331,36739
1610632332,36739
1610632333,36739
1610632334,36739
1610632335,36739
1610632336,36739
1610632337,36739
1610632338,36739
1610632339,36739
1610632340,36739
1610632341,36739
1610632342,36739
1610632343,36739
1610632344,36739
1610632345,36739
1610632346,36739
1610632347,36739
1610632348,36739
1610632349,36734
1610632350,36734
1610632351,36734
1610632352,36734
1610632353,36734
1610632354,36734
1610632355,36734
1610632356,36734
1610632357,36734
1610632358,36734
1610632359,36734
1610632360,36734
1610632361,36734
1610632362,36734
1610632363,36734
1610632364,36734
1610632365,36734
1610632366,36734
1610632367,36734
1610632368,36734
1610632369,36734
1610632370,36734
1610632371,36734
1610632372,36734
1610632373,36734
1610632374,36734
1610632375,36734
1610632376,36734
1610632377,36734
1610632378,36734
1610632379,36734
1610632380,36734
1610632381,36734
1610632382,36734
1610632383,36734
1610632384,36734
1610632385,36734
1610632386,36734
1610632387,36734
1610632388,36734
1610632389,36734
1610632390,36734
1610632391,36734
1610632392,36734
1610632393,36734
1610632394,36734
1610632395,36734
1610632396,36734
1610632397,36734
1610632398,36734
1610632399,36734
1610632400,36734
1610632401,36734
1610632402,36734
1610632403,36734
1610632404,36734
1610632405,36734
1610632406,36734
1610632407,36734
1610632408,36734
1610632409,36734
1610632410,36734
1610632411,36734
1610632412,36734
1610632413,36734
1610632414,36734
1610632415,36734
1610632416,36734
1610632417,36734
1610632418,36734
1610632419,36734
1610632420,36734
1610632421,36734
1610632422,36734
1610632423,36734
1610632424,36734
1610632425,36734
1610632426,36734
1610632427,36734
1610632428,36734
1610632429,36734
1610632430,36734
1610632431,36734
1610632432,36734
1610632433,36734
1610632434,36734
1610632435,36734
1610632436,36734
1610632437,36734
1610632438,36734
1610632439,36734
1610632440,36734
1610632441,36734
1610632442,36734
1610632443,36734
1610632444,36734
1610632445,36734
1610632446,36734
1610632447,36734
1610632448,36734
1610632449,36734
1610632450,36734
1610632451,36734
1610632452,36734
1610632453,36734
1610632454,36734
1610632455,36734
1610632456,36734
1610632457,36734
1610632458,36734
1610632459,36734
1610632460,36734
1610632461,36734
1610632462,36734
1610632463,36734
1610632464,36734
1610632465,36734
1610632466,36734
1610632467,36734
1610632468,36734
1610632469,36739
1610632470,36739
1610632471,36739
1610632472,36739
1610632473,36739
1610632474,36739
1610632475,36739
1610632476,36739
1610632477,36739
1610632478,36739
1610632479,36739
1610632480,36739
1610632481,36739
1610632482,36739
1610632483,36739
1610632484,36739
1610632485,36739
1610632486,36739
1610632487,36739
1610632488,36739
1610632489,36739
1610632490,36739
1610632491,36739
1610632492,36739
1610632493,36739
1610632494,36739
1610632495,36739
1610632496,36739
1610632497,36739
1610632498,36739
1610632499,36739
1610632500,36739
1610632501,36739
1610632502,36739
1610632503,36739
1610632504,36739
1610632505,36739
1610632506,36739
1610632507,36739
1610632508,36739
1610632509,36739
1610632510,36739
1610632511,36739
1610632512,36739
1610632513,36739
1610632514,36739
1610632515,36739
1610632516,36739
1610632517,36739
1610632518,36739
1610632519,36739
1610632520,36739
1610632521,36739
1610632522,36739
1610632523,36739
1610632524,36739
1610632525,36739
1610632526,36739
1610632527,36739
1610632528,36739
1610632529,36744
1610632530,36744
1610632531,36744
1610632532,36744
1610632533,36744
1610632534,36744
1610632535,36744
1610632536,36744
1610632537,36744
1610632538,36744
1610632539,36744
1610632540,36744
1610632541,36744
1610632542,36744
1610632543,36744
1610632544,36744
1610632545,36744
1610632546,36744
1610632547,36744
1610632548,36744
1610632549,36744
1610632550,36744
1610632551,36744
1610632552,36744
1610632553,36744
1610632554,36744
1610632555,36744
1610632556,36744
1610632557,36744
1610632558,36744
1610632559,36744
1610632560,36744
1610632561,36744
1610632562,36744
1610632563,36744
1610632564,36744
1610632565,36744
1610632566,36744
1610632567,36744
1610632568,36744
1610632569,36744
1610632570,36744
1610632571,36744
1610632572,36744
1610632573,36744
1610632574,36744
1610632575,36744
1610632576,36744
1610632577,36744
1610632578,36744
1610632579,36744
1610632580,36744
1610632581,36744
1610632582,36744
1610632583,36744
1610632584,36744
1610632585,36744
1610632586,36744
1610632587,36744
1610632588,36744
1610632589,36749
1610632590,36749
1610632591,36749
1610632592,36749
1610632593,36749
1610632594,36749
1610632595,36749
1610632596,36749
1610632597,36749
1610632598,36749
1610632599,36749
1610632600,36749
1610632601,36749
1610632602,36749
1610632603,36749
1610632604,36749
1610632605,36749
1610632606,36749
1610632607,36749
1610632608,36749
1610632609,36749
1610632610,36749
1610632611,36749
1610632612,36749
1610632613,36749
1610632614,36749
1610632615,36749
1610632616,36749
1610632617,36749
1610632618,36749
1610632619,36749
1610632620,36749
1610632621,36749
1610632622,36749
1610632623,36749
1610632624,36749
1610632625,36749
1610632626,36749
1610632627,36749
1610632628,36749
1610632629,36749
1610632630,36749
1610632631,36749
1610632632,36749
1610632633,36749
1610632634,36749
1610632635,36749
1610632636,36749
1610632637,36749
1610632638,36749
1610632639,36749
1610632640,36749
1610632641,36749
1610632642,36749
1610632643,36749
1610632644,36749
1610632645,36749
1610632646,36749
1610632647,36749
1610632648,36749
1610632649,36754
1610632650,36754
1610632651,36754
1610632652,36754
1610632653,36754
1610632654,36754
1610632655,36754
1610632656,36754
1610632657,36754
1610632658,36754
1610632659,36754
1610632660,36754
1610632661,36754
1610632662,36754
1610632663,36754
1610632664,36754
1610632665,36754
1610632666,36754
1610632667,36754
1610632668,36754
1610632669,36754
1610632670,36754
1610632671,36754
1610632672,36754
1610632673,36754
1610632674,36754
1610632675,36754
1610632676,36754
1610632677,36754
1610632678,36754
1610632679,36754
1610632680,36754
1610632681,36754
1610632682,36754
1610632683,36754
1610632684,36754
1610632685,36754
1610632686,36754
1610632687,36754
1610632688,36754
1610632689,36754
1610632690,36754
1610632691,36754
1610632692,36754
1610632693,36754
1610632694,36754
1610632695,36754
1610632696,36754
1610632697,36754
1610632698,36754
1610632699,36754
1610632700,36754
1610632701,36754
1610632702,36754
1610632703,36754
1610632704,36754
1610632705,36754
1610632706,36754
1610632707,36754
1610632708,36754
1610632709,36759
1610632710,36759
1610632711,36759
1610632712,36759
1610632713,36759
1610632714,36759
1610632715,36759
1610632716,36759
1610632717,36759
1610632718,36759
1610632719,36759
1610632720,36759
1610632721,36759
1610632722,36759
1610632723,36759
1610632724,36759
1610632725,36759
1610632726,36759
1610632727,36759
1610632728,36759
1610632729,36759
1610632730,36759
1610632731,36759
1610632732,36759
1610632733,36759
1610632734,36759
1610632735,36759
1610632736,36759
1610632737,36759
1610632738,36759
1610632739,36759
1610632740,36759
1610632741,36759
1610632742,36759
1610632743,36759
1610632744,36759
1610632745,36759
1610632746,36759
1610632747,36759
1610632748,36759
1610632749,36759
1610632750,36759
1610632751,36759
1610632752,36759
1610632753,36759
1610632754,36759
1610632755,36759
1610632756,36759
1610632757,36759
1610632758,36759
1610632759,36759
1610632760,36759
1610632761,36759
1610632762,36759
1610632763,36759
1610632764,36759
1610632765,36759
1610632766,36759
1610632767,36759
1610632768,36759
1610632769,36769
1610632770,36769
1610632771,36769
1610632772,36769
1610632773,36769
1610632774,36769
1610632775,36769
1610632776,36769
1610632777,36769
1610632778,36769
1610632779,36769
1610632780,36769
1610632781,36769
1610632782,36769
1610632783,36769
1610632784,36769
1610632785,36769
1610632786,36769
1610632787,36769
1610632788,36769
1610632789,36769
1610632790,36769
1610632791,36769
1610632792,36769
1610632793,36769
1610632794,36769
1610632795,36769
1610632796,36769
1610632797,36769
1610632798,36769
1610632799,36769
1610632800,36769
1610632801,36769
1610632802,36769
1610632803,36769
1610632804,36769
1610632805,36769
1610632806,36769
1610632807,36769
1610632808,36769
1610632809,36769
1610632810,36769
1610632811,36769
1610632812,36769
1610632813,36769
1610632814,36769
1610632815,36769
1610632816,36769
1610632817,36769
1610632818,36769
1610632819,36769
1610632820,36769
1610632821,36769
1610632822,36769
1610632823,36769
1610632824,36769
1610632825,36769
1610632826,36769
1610632827,36769
1610632828,36769
1610632829,36774
1610632830,36774
1610632831,36774
1610632832,36774
1610632833,36774
1610632834,36774
1610632835,36774
1610632836,36774
1610632837,36774
1610632838,36774
1610632839,36774
1610632840,36774
1610632841,36774
1610632842,36774
1610632843,36774
1610632844,36774
1610632845,36774
1610632846,36774
1610632847,36774
1610632848,36774
1610632849,36774
1610632850,36774
1610632851,36774
1610632852,36774
1610632853,36774
1610632854,36774
1610632855,36774
1610632856,36774
1610632857,36774
1610632858,36774
1610632859,36774
1610632860,36774
1610632861,36774
1610632862,36774
1610632863,36774
1610632864,36774
1610632865,36774
1610632866,36774
1610632867,36774
1610632868,36774
1610632869,36774
1610632870,36774
1610632871,36774
1610632872,36774
1610632873,36774
1610632874,36774
1610632875,36774
1610632876,36774
1610632877,36774
1610632878,36774
1610632879,36774
1610632880,36774
1610632881,36774
1610632882,36774
1610632883,36774
1610632884,36774
1610632885,36774
1610632886,36774
1610632887,36774
1610632888,36774
1610632889,36779
1610632890,36779
1610632891,36779
1610632892,36779
1610632893,36779
1610632894,36779
1610632895,36779
1610632896,36779
1610632897,36779
1610632898,36779
1610632899,36779
1610632900,36779
1610632901,36779
1610632902,36779
1610632903,36779
1610632904,36779
1610632905,36779
1610632906,36779
1610632907,36779
1610632908,36779
1610632909,36779
1610632910,36779
1610632911,36779
1610632912,36779
1610632913,36779
1610632914,36779
1610632915,36779
1610632916,36779
1610632917,36779
1610632918,36779
1610632919,36779
1610632920,36779
1610632921,36779
1610632922,36779
1610632923,36779
1610632924,36779
1610632925,36779
1610632926,36779
1610632927,36779
1610632928,36779
1610632929,36779
1610632930,36779
1610632931,36779
1610632932,36779
1610632933,36779
1610632934,36779
1610632935,36779
1610632936,36779
1610632937,36779
1610632938,36779
1610632939,36779
1610632940,36779
1610632941,36779
1610632942,36779
1610632943,36779
1610632944,36779
1610632945,36779
1610632946,36779
1610632947,36779
1610632948,36779
1610632949,36784
1610632950,36784
1610632951,36784
1610632952,36784
1610632953,36784
1610632954,36784
1610632955,36784
1610632956,36784
1610632957,36784
1610632958,36784
1610632959,36784
1610632960,36784
1610632961,36784
1610632962,36784
1610632963,36784
1610632964,36784
1610632965,36784
1610632966,36784
1610632967,36784
1610632968,36784
1610632969,36784
1610632970,36784
1610632971,36784
1610632972,36784
1610632973,36784
1610632974,36784
1610632975,36784
1610632976,36784
1610632977,36784
1610632978,36784
1610632979,36784
1610632980,36784
1610632981,36784
1610632982,36784
1610632983,36784
1610632984,36784
1610632985,36784
1610632986,36784
1610632987,36784
1610632988,36784
1610632989,36784
1610632990,36784
1610632991,36784
1610632992,36784
1610632993,36784
1610632994,36784
1610632995,36784
1610632996,36784
1610632997,36784
1610632998,36784
1610632999,36784
1610633000,36784
1610633001,36784
1610633002,36784
1610633003,36784
1610633004,36784
1610633005,36784
1610633006,36784
1610633007,36784
1610633008,36784
1610633009,36789
1610633010,36789
1610633011,36789
1610633012,36789
1610633013,36789
1610633014,36789
1610633015,36789
1610633016,36789
1610633017,36789
1610633018,36789
1610633019,36789
1610633020,36789
1610633021,36789
1610633022,36789
1610633023,36789
1610633024,36789
1610633025,36789
1610633026,36789
1610633027,36789
1610633028,36789
1610633029,36789
1610633030,36789
1610633031,36789
1610633032,36789
1610633033,36789
1610633034,36789
1610633035,36789
1610633036,36789
1610633037,36789
1610633038,36789
1610633039,36789
1610633040,36789
1610633041,36789
1610633042,36789
1610633043,36789
1610633044,36789
1610633045,36789
1610633046,36789
1610633047,36789
1610633048,36789
1610633049,36789
1610633050,36789
1610633051,36789
1610633052,36789
1610633053,36789
1610633054,36789
1610633055,36789
1610633056,36789
1610633057,36789
1610633058,36789
1610633059,36789
1610633060,36789
1610633061,36789
1610633062,36789
1610633063,36789
1610633064,36789
1610633065,36789
1610633066,36789
1610633067,36789
1610633068,36789
1610633069,36799
1610633070,36799
1610633071,36799
1610633072,36799
1610633073,36799
1610633074,36799
1610633075,36799
1610633076,36799
1610633077,36799
1610633078,36799
1610633079,36799
1610633080,36799
1610633081,36799
1610633082,36799
1610633083,36799
1610633084,36799
1610633085,36799
1610633086,36799
1610633087,36799
1610633088,36799
1610633089,36799
1610633090,36799
1610633091,36799
1610633092,36799
1610633093,36799
1610633094,36799
1610633095,36799
1610633096,36799
1610633097,36799
1610633098,36799
1610633099,36799
1610633100,36799
1610633101,36799
1610633102,36799
1610633103,36799
1610633104,36799
1610633105,36799
1610633106,36799
1610633107,36799
1610633108,36799
1610633109,36799
1610633110,36799
1610633111,36799
1610633112,36799
1610633113,36799
1610633114,36799
1610633115,36799
1610633116,36799
1610633117,36799
1610633118,36799
1610633119,36799
1610633120,36799
1610633121,36799
1610633122,36799
1610633123,36799
1610633124,36799
1610633125,36799
1610633126,36799
1610633127,36799
1610633128,36799
1610633129,36804
1610633130,36804
1610633131,36804
1610633132,36804
1610633133,36804
1610633134,36804
1610633135,36804
1610633136,36804
1610633137,36804
1610633138,36804
1610633139,36804
1610633140,36804
1610633141,36804
1610633142,36804
1610633143,36804
1610633144,36804
1610633145,36804
1610633146,36804
1610633147,36804
1610633148,36804
1610633149,36804
1610633150,36804
1610633151,36804
1610633152,36804
1610633153,36804
1610633154,36804
1610633155,36804
1610633156,36804
1610633157,36804
1610633158,36804
1610633159,36804
1610633160,36804
1610633161,36804
1610633162,36804
1610633163,36804
1610633164,36804
1610633165,36804
1610633166,36804
1610633167,36804
1610633168,36804
1610633169,36804
1610633170,36804
1610633171,36804
1610633172,36804
1610633173,36804
1610633174,36804
1610633175,36804
1610633176,36804
1610633177,36804
1610633178,36804
1610633179,36804
1610633180,36804
1610633181,36804
1610633182,36804
1610633183,36804
1610633184,36804
1610633185,36804
1610633186,36804
1610633187,36804
1610633188,36804
1610633189,36804
1610633190,36804
1610633191,36804
1610633192,36804
1610633193,36804
1610633194,36804
1610633195,36804
1610633196,36804
1610633197,36804
1610633198,36804
1610633199,36804
1610633200,36804
1610633201,36804
1610633202,36804
1610633203,36804
1610633204,36804
1610633205,36804
1610633206,36804
1610633207,36804
1610633208,36804
1610633209,36804
1610633210,36804
1610633211,36804
1610633212,36804
1610633213,36804
1610633214,36804
1610633215,36804
1610633216,36804
1610633217,36804
1610633218,36804
1610633219,36803
1610633220,36803
1610633221,36803
1610633222,36803
1610633223,36803
1610633224,36803
1610633225,36803
1610633226,36803
1610633227,36803
1610633228,36803
1610633229,36803
1610633230,36803
1610633231,36803
1610633232,36803
1610633233,36803
1610633234,36803
1610633235,36803
1610633236,36803
1610633237,36803
1610633238,36803
1610633239,36803
1610633240,36803
1610633241,36803
1610633242,36803
1610633243,36803
1610633244,36803
1610633245,36803
1610633246,36803
1610633247,36803
1610633248,36803
1610633249,36793
1610633250,36793
1610633251,36793
1610633252,36793
1610633253,36793
1610633254,36793
1610633255,36793
1610633256,36793
1610633257,36793
1610633258,36793
1610633259,36793
1610633260,36793
1610633261,36793
1610633262,36793
1610633263,36793
1610633264,36793
1610633265,0
1610633266,0
1610633267,0
1610633268,0
1610633269,0
1610633270,0
1610633271,0
1610633272,0
1610633273,0
1610633274,0
1610633275,0
1610633276,0
1610633277,0
1610633278,0
1610633279,0
1610633280,0
1610633281,0
1610633282,0
1610633283,0
1610633284,0
1610633285,0
1610633286,0
1610633287,0
1610633288,0
1610633289,0
1610633290,0
1610633291,0
1610633292,0
1610633293,0
1610633294,0
1610633295,0
1610633296,0
1610633297,0
1610633298,0
1610633299,0
1610633300,0
1610633301,0
1610633302,0
1610633303,0
1610633304,0
1610633305,0
1610633306,0
1610633307,0
1610633308,0
1610633309,0
1610633310,0
1610633311,0
1610633312,0
1610633313,0
1610633314,0
1610633315,0
1610633316,0
1610633317,0
1610633318,0
1610633319,0
1610633320,0
1610633321,0
1610633322,0
1610633323,0
1610633324,0
1610633325,0
1610633326,0
1610633327,0
1610633328,0
1610633329,0
1610633330,0
1610633331,0
1610633332,0
1610633333,0
1610633334,0
1610633335,0
1610633336,0
1610633337,0
1610633338,0
1610633339,0
1610633340,0
1610633341,0
1610633342,0
1610633343,0
1610633344,0
1610633345,0
1610633346,0
1610633347,0
1610633348,0
1610633349,0
1610633350,0
1610633351,0
1610633352,0
1610633353,0
1610633354,0
1610633355,0
1610633356,0
1610633357,0
1610633358,0
1610633359,0
1610633360,0
1610633361,0
1610633362,0
1610633363,0
1610633364,0
1610633365,0
1610633366,0
1610633367,0
1610633368,0
1610633369,0
1610633370,0
1610633371,0
1610633372,0
1610633373,0
1610633374,0
1610633375,0
1610633376,0
1610633377,0
1610633378,0
1610633379,0
1610633380,0
1610633381,36794
1610633382,36794
1610633383,36794
1610633384,36794
1610633385,36794
1610633386,36794
1610633387,36794
1610633388,36794
1610633389,36794
1610633390,36794
1610633391,36794
1610633392,36794
1610633393,36794
1610633394,36794
1610633395,36794
1610633396,36794
1610633397,36794
1610633398,36794
1610633399,36794
1610633400,36794
1610633401,36794
1610633402,36794
1610633403,36794
1610633404,36794
1610633405,36794
1610633406,36794
1610633407,36794
1610633408,36794
1610633409,36794
1610633410,36794
1610633411,36794
1610633412,36794
1610633413,36794
1610633414,36794
1610633415,36794
1610633416,36794
1610633417,36794
1610633418,36794
1610633419,36794
1610633420,36794
1610633421,36794
1610633422,36794
1610633423,36794
1610633424,36794
1610633425,36819
1610633426,36819
1610633427,36819
1610633428,36819
1610633429,36819
1610633430,36819
1610633431,36819
1610633432,36819
1610633433,36819
1610633434,36819
1610633435,36819
1610633436,36819
1610633437,36819
1610633438,36819
1610633439,36819
1610633440,36819
1610633441,36819
1610633442,36819
1610633443,36819
1610633444,36819
1610633445,36819
1610633446,36819
1610633447,36819
1610633448,36819
1610633449,36819
1610633450,36819
1610633451,36819
1610633452,36819
1610633453,36819
1610633454,36819
1610633455,36819
1610633456,36819
1610633457,36819
1610633458,36819
1610633459,36819
1610633460,36819
1610633461,36819
1610633462,36819
1610633463,36819
1610633464,36819
1610633465,36819
1610633466,36819
1610633467,36819
1610633468,36819
1610633469,36819
1610633470,36819
1610633471,36819
1610633472,36819
1610633473,36819
1610633474,36819
1610633475,36819
1610633476,36819
1610633477,36819
1610633478,36819
1610633479,36819
1610633480,36819
1610633481,36819
1610633482,36819
1610633483,36819
1610633484,36819
1610633485,36839
1610633486,36839
1610633487,36839
1610633488,36839
1610633489,36839
1610633490,36839
1610633491,36839
1610633492,36839
1610633493,36839
1610633494,36839
1610633495,36839
1610633496,36839
1610633497,36839
1610633498,36839
1610633499,36839
1610633500,36839
1610633501,36839
1610633502,36839
1610633503,36839
1610633504,36839
1610633505,36839
1610633506,36839
1610633507,36839
1610633508,36839
1610633509,36839
1610633510,36839
1610633511,36839
1610633512,36839
1610633513,36839
1610633514,36839
1610633515,36839
1610633516,36839
1610633517,36839
1610633518,36839
1610633519,36839
1610633520,36839
1610633521,36839
1610633522,36839
1610633523,36839
1610633524,36839
1610633525,36839
1610633526,36839
1610633527,36839
1610633528,36839
1610633529,36839
1610633530,36839
1610633531,36839
1610633532,36839
1610633533,36839
1610633534,36839
1610633535,36839
1610633536,36839
1610633537,36839
1610633538,36839
1610633539,36839
1610633540,36839
1610633541,36839
1610633542,36839
1610633543,36839
1610633544,36839
1610633545,36864
1610633546,36864
1610633547,36864
1610633548,36864
1610633549,36864
1610633550,36864
1610633551,36864
1610633552,36864
1610633553,36864
1610633554,36864
1610633555,36864
1610633556,36864
1610633557,36864
1610633558,36864
1610633559,36864
1610633560,36864
1610633561,36864
1610633562,36864
1610633563,36864
1610633564,36864
1610633565,36864
1610633566,36864
1610633567,36864
1610633568,36864
1610633569,36864
1610633570,36864
1610633571,36864
1610633572,36864
1610633573,36864
1610633574,36864
1610633575,36864
1610633576,36864
1610633577,36864
1610633578,36864
1610633579,36864
1610633580,36864
1610633581,36864
1610633582,36864
1610633583,36864
1610633584,36864
1610633585,36864
1610633586,36864
1610633587,36864
1610633588,36864
1610633589,36864
1610633590,36864
1610633591,36864
1610633592,36864
1610633593,36864
1610633594,36864
1610633595,36864
1610633596,36864
1610633597,36864
1610633598,36864
1610633599,36864
1610633600,36864
1610633601,36864
1610633602,36864
1610633603,36864
1610633604,36864
1610633605,36884
1610633606,36884
1610633607,36884
1610633608,36884
1610633609,36884
1610633610,36884
1610633611,36884
1610633612,36884
1610633613,36884
1610633614,36884
1610633615,36884
1610633616,36884
1610633617,36884
1610633618,36884
1610633619,36884
1610633620,36884
1610633621,36884
1610633622,36884
1610633623,36884
1610633624,36884
1610633625,36884
1610633626,36884
1610633627,36884
1610633628,36884
1610633629,36884
1610633630,36884
1610633631,36884
1610633632,36884
1610633633,36884
1610633634,36884
1610633635,36884
1610633636,36884
1610633637,36884
1610633638,36884
1610633639,36884
1610633640,36884
1610633641,36884
1610633642,36884
1610633643,36884
1610633644,36884
1610633645,36884
1610633646,36884
1610633647,36884
1610633648,36884
1610633649,36884
1610633650,36884
1610633651,36884
1610633652,36884
1610633653,36884
1610633654,36884
1610633655,36884
1610633656,36884
1610633657,36884
1610633658,36884
1610633659,36884
1610633660,36884
1610633661,36884
1610633662,36884
1610633663,36884
1610633664,36884
1610633665,36904
1610633666,36904
1610633667,36904
1610633668,36904
1610633669,36904
1610633670,36904
1610633671,36904
1610633672,36904
1610633673,36904
1610633674,36904
1610633675,36904
1610633676,36904
1610633677,36904
1610633678,36904
1610633679,36904
1610633680,36904
1610633681,36904
1610633682,36904
1610633683,36904
1610633684,36904
1610633685,36904
1610633686,36904
1610633687,36904
1610633688,36904
1610633689,36904
1610633690,36904
1610633691,36904
1610633692,36904
1610633693,36904
1610633694,36904
1610633695,36904
1610633696,36904
1610633697,36904
1610633698,36904
1610633699,36904
1610633700,36904
1610633701,36904
1610633702,36904
1610633703,36904
1610633704,36904
1610633705,36904
1610633706,36904
1610633707,36904
1610633708,36904
1610633709,36904
1610633710,36904
1610633711,36904
1610633712,36904
1610633713,36904
1610633714,36904
1610633715,36904
1610633716,36904
1610633717,36904
1610633718,36904
1610633719,36904
1610633720,36904
1610633721,36904
1610633722,36904
1610633723,36904
1610633724,36904
1610633725,36924
1610633726,36924
1610633727,36924
1610633728,36924
1610633729,36924
1610633730,36924
1610633731,36924
1610633732,36924
1610633733,36924
1610633734,36924
1610633735,36924
1610633736,36924
1610633737,36924
1610633738,36924
1610633739,36924
1610633740,36924
1610633741,36924
1610633742,36924
1610633743,36924
1610633744,36924
1610633745,36924
1610633746,36924
1610633747,36924
1610633748,36924
1610633749,36924
1610633750,36924
1610633751,36924
1610633752,36924
1610633753,36924
1610633754,36924
1610633755,36924
1610633756,36924
1610633757,36924
1610633758,36924
1610633759,36924
1610633760,36924
1610633761,36924
1610633762,36924
1610633763,36924
1610633764,36924
1610633765,36924
1610633766,36924
1610633767,36924
1610633768,36924
1610633769,36924
1610633770,36924
1610633771,36924
1610633772,36924
1610633773,36924
1610633774,36924
1610633775,36924
1610633776,36924
1610633777,36924
1610633778,36924
1610633779,36924
1610633780,36924
1610633781,36924
1610633782,36924
1610633783,36924
1610633784,36924
1610633785,36934
1610633786,36934
1610633787,36934
1610633788,36934
1610633789,36934
1610633790,36934
1610633791,36934
1610633792,36934
1610633793,36934
1610633794,36934
1610633795,36934
1610633796,36934
1610633797,36934
1610633798,36934
1610633799,36934
1610633800,36934
1610633801,36934
1610633802,36934
1610633803,36934
1610633804,36934
1610633805,36934
1610633806,36934
1610633807,36934
1610633808,36934
1610633809,36934
1610633810,36934
1610633811,36934
1610633812,36934
1610633813,36934
1610633814,36934
1610633815,36934
1610633816,36934
1610633817,36934
1610633818,36934
1610633819,36934
1610633820,36934
1610633821,36934
1610633822,36934
1610633823,36934
1610633824,36934
1610633825,36934
1610633826,36934
1610633827,36934
1610633828,36934
1610633829,36934
1610633830,36934
1610633831,36934
1610633832,36934
1610633833,36934
1610633834,36934
1610633835,36934
1610633836,36934
1610633837,36934
1610633838,36934
1610633839,36934
1610633840,36934
1610633841,36934
1610633842,36934
1610633843,36934
1610633844,36934
1610633845,36954
1610633846,36954
1610633847,36954
1610633848,36954
1610633849,36954
1610633850,36954
1610633851,36954
1610633852,36954
1610633853,36954
1610633854,36954
1610633855,36954
1610633856,36954
1610633857,36954
1610633858,36954
1610633859,36954
1610633860,36954
1610633861,36954
1610633862,36954
1610633863,36954
1610633864,36954
1610633865,36954
1610633866,36954
1610633867,36954
1610633868,36954
1610633869,36954
1610633870,36954
1610633871,36954
1610633872,36954
1610633873,36954
1610633874,36954
1610633875,36954
1610633876,36954
1610633877,36954
1610633878,36954
1610633879,36954
1610633880,36954
1610633881,36954
1610633882,36954
1610633883,36953
1610633884,36953
1610633885,36953
1610633886,36953
1610633887,36953
1610633888,36953
1610633889,36953
1610633890,36953
1610633891,36953
1610633892,36953
1610633893,36953
1610633894,36953
1610633895,36953
1610633896,36953
1610633897,36953
1610633898,36953
1610633899,36953
1610633900,36953
1610633901,36953
1610633902,36953
1610633903,36953
1610633904,36953
1610633905,36969
1610633906,36969
1610633907,36969
1610633908,36969
1610633909,36969
1610633910,36969
1610633911,36969
1610633912,36969
1610633913,36969
1610633914,36969
1610633915,36969
1610633916,36969
1610633917,36969
1610633918,36969
1610633919,36969
1610633920,36969
1610633921,36969
1610633922,36969
1610633923,36969
1610633924,36969
1610633925,36969
1610633926,36969
1610633927,36969
1610633928,36969
1610633929,36969
1610633930,36969
1610633931,36969
1610633932,36969
1610633933,36969
1610633934,36969
1610633935,36969
1610633936,36969
1610633937,36969
1610633938,36969
1610633939,36969
1610633940,36969
1610633941,36969
1610633942,36969
1610633943,36969
1610633944,36969
1610633945,36969
1610633946,36969
1610633947,36969
1610633948,36969
1610633949,36969
1610633950,36969
1610633951,36969
1610633952,36969
1610633953,36969
1610633954,36969
1610633955,36969
1610633956,36968
1610633957,36968
1610633958,36968
1610633959,36968
1610633960,36968
1610633961,36968
1610633962,36968
1610633963,36968
1610633964,36968
1610633965,36983
1610633966,36983
1610633967,36983
1610633968,36983
1610633969,36983
1610633970,36983
1610633971,36983
1610633972,36983
1610633973,36983
1610633974,36983
1610633975,36983
1610633976,36983
1610633977,36983
1610633978,36983
1610633979,36983
1610633980,36983
1610633981,36983
1610633982,36983
1610633983,36983
1610633984,36983
1610633985,36983
1610633986,36983
1610633987,36983
1610633988,36983
1610633989,36983
1610633990,36983
1610633991,36983
1610633992,36983
1610633993,36983
1610633994,36983
1610633995,36983
1610633996,36983
1610633997,36983
1610633998,36983
1610633999,36983
1610634000,36983
1610634001,36983
1610634002,36983
1610634003,36983
1610634004,36983
1610634005,36983
1610634006,36983
1610634007,36983
1610634008,36983
1610634009,36983
1610634010,36983
1610634011,36983
1610634012,36983
1610634013,36983
1610634014,36983
